nama,alamat_lengkap,alamat,area,keyword_sumber,latitude,longitude,jumlah_review,telepon,website,jam_buka,harga,tipe,deskripsi,reviews,reviewer_name,rating,place_id
Ginger Flower,"Jl. Pecenongan Raya No.7-17, RT.1/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan Raya No.7-17, RT.1/RW.4, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.165785700000001,106.8263029,336.0,0811-9007-1107,https://movenpick.accor.com/en/asia/indonesia/jakarta/movenpick-hotel-jakarta-city-centre/restaurants/ginger-flower.html,Senin: 06.00–22.00 | Selasa: 06.00–22.00 | Rabu: 06.00–22.00 | Kamis: 06.00–22.00 | Jumat: 06.00–22.00 | Sabtu: 06.00–22.00 | Minggu: 06.00–22.00,,"restaurant, food, point_of_interest, establishment",,"Saya makan di Ginger Flower di dalam Mövenpick Pecenongan dan dari awal masuk suasananya langsung terasa mewah dan rapi. Interiornya elegan dengan pencahayaan yang hangat dan meja kursi yang tertata sangat nyaman. Tempatnya luas dan bersih sehingga suasana makannya terasa tenang meski hotel berada di tengah kota.  Menu di Ginger Flower banyak mengambil inspirasi dari masakan Indonesia dan Asia. Pilihan makanannya beragam mulai dari hidangan Nusantara seperti sate, sop, nasi goreng, bubur dan aneka lauk rumahan yang dibawa dengan sentuhan modern. Ada juga pilihan menu Asia lain yang tampilannya rapi dan porsinya pas. Untuk buffet harga yang saya ingat sekitar 688K++ dan menariknya harga tersebut belum termasuk kopi yang harus dipesan terpisah.  Hidangannya terasa enak dan kualitas makanannya sesuai dengan standar hotel bintang tinggi. Rasa masakannya tidak berlebihan tetapi tetap kuat bumbunya. Beberapa hidangan disajikan hangat dan aromanya langsung menggugah selera. Tempatnya sendiri membuat pengalaman makan jauh lebih nyaman. Udara dingin pencahayaan cantik dan suasana tenang benar benar bikin makan terasa santai.  Stafnya ramah dan cukup perhatian. Pelayanannya rapi tanpa terlalu mengganggu. Walaupun saya hanya mampir untuk makan tanpa menginap suasana hotelnya sudah terasa premium.  Secara keseluruhan Ginger Flower cocok untuk yang ingin menikmati makanan Indonesia dan Asia dengan suasana restoran hotel yang elegan dan nyaman. Harganya memang premium tetapi pengalaman dan kualitas makanannya sepadan.",BMA,5,ChIJhVhzMAD1aS4RPPm9ItcTZvQ
Marco,"Pacific Place, Jl. Jenderal Sudirman No.52-53 Lantai 5, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia","Pacific Place, Jl. Jenderal Sudirman No.52-53 Lantai 5, RT.5/RW.3, Senayan, Kota Jakarta Selatan",Kebayoran Baru,rumah makan,-6.224618,106.8099103,430.0,0811-9696-939,,Senin: 10.00–22.00 | Selasa: 10.00–22.00 | Rabu: 10.00–22.00 | Kamis: 10.00–22.00 | Jumat: 10.00–22.00 | Sabtu: 10.00–22.00 | Minggu: 10.00–22.00,,"restaurant, food, point_of_interest, establishment","Family-friendly outlet serving regional Indonesian specialties in a casual, mall-based setup.",Nasi goreng rendang & sate padang favorit saya. Kalo makan rendang + bumbunya musti dicampur dengan nasi baru pas banget rasanya. Buat yg cari low calories boleh coba gado-gado padang + ikan baramundi!,Budi Widyadharma,5,ChIJH0SjA1HxaS4R_HJlhhawZ6c
Marco,"Pacific Place, Jl. Jenderal Sudirman No.52-53 Lantai 5, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia","Pacific Place, Jl. Jenderal Sudirman No.52-53 Lantai 5, RT.5/RW.3, Senayan, Kota Jakarta Selatan",Kebayoran Baru,rumah makan,-6.224618,106.8099103,430.0,0811-9696-939,,Senin: 10.00–22.00 | Selasa: 10.00–22.00 | Rabu: 10.00–22.00 | Kamis: 10.00–22.00 | Jumat: 10.00–22.00 | Sabtu: 10.00–22.00 | Minggu: 10.00–22.00,,"restaurant, food, point_of_interest, establishment","Family-friendly outlet serving regional Indonesian specialties in a casual, mall-based setup.","Bos ngajak makan nasi padang di mall, datang sekitar jam 12pm sudah kena waitlist, tapi untungnya tidak lama. Saya pesan nasi goreng kambing, udang panggang pacak, rendang hitam kayu bakar, dendeng garing lado merah dan ayam goreng lado merah. Tadinya mau ayam pop tapi sisa dada sementara saya mau paha, jadi pesan ayam goreng lado merah katanya ada paha tapi pas dikasih ternyata sayap, ayam datang cukup lama, kedua terakhir, yang paling akhir itu udang. Ayamnya sangat berminyak, ketika diiris minyak keluar semua, dadakan di goreng pastinya. Makanan tidak datang bersamaan. Porsinya tidak sebanyak warung padang umumnya, tapi ternyata cukup kenyang, tidak terlalu pedas juga. Minumnya jahe lemon, disajikan panas dan karena tidak banyak porsinya jadi mesti beli air mineral.  Pelayanan cukup cepat, menu bervariasi tapi entah kenapa baru sekitar jam 12.15 menu sudah beberapa sold out. Tidak bising juga. Resto ini level-up makan nasi padang.",Anggita Deska,4,ChIJH0SjA1HxaS4R_HJlhhawZ6c
Teras Budhe,"Jl. Panglima Polim V No.15, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Panglima Polim V No.15, Melawai, Kota Jakarta Selatan",Blok M,rumah makan,-6.249496499999999,106.7983198,870.0,(021) 27096632,,Senin: 08.00–22.00 | Selasa: 08.00–22.00 | Rabu: 08.00–22.00 | Kamis: 08.00–22.00 | Jumat: 08.00–22.00 | Sabtu: 08.00–22.00 | Minggu: 08.00–22.00,,"restaurant, point_of_interest, food, establishment",,"Mampir sini krn inget dgn cabang yg di ps Mayestik, dan nama resto yg ramah & humble. Gitu masuk, disambut oleh doorman dg baju tradisional sanggan dan topi ala Jogja, dan mbak² berkebaya, gending Jawa, lampu² kristal gantung. Suasana kayak masuk acara kawinan gitu. Kami dipersilahkan duduk dg ramah. Di meja sudah ada 2 botol air mineral Equil. Disitu aku bingung. Suasana Jawa, tp minumannya bule. Gitu duduk, aku tanya apakah ini sama dg yg di psr Mestik. Mbaknya blg iya utk batiknya, tp makanannya beda krn yg di Mestik makanan dari pedagang sekitar yg berjualan di teras mereka. Kami disodori 2 buku menu warna hijau, besar. Sebelum buka, aku tanya apa yg spesial disini? Jawabnya cumi ungkep krn cuminya asli dari Jepara. Dan... harganya paling mahal Rp 298,000 utk cumi ungkep yg bisa dimakan 3 orang. Kaget aku. Skip cumi. Kami  pengen yg kuah² krn emang lagi pada flu. Akhirnya kami berdua pesan soto mie Bogor, mie godog, tahu gejrot, wedang jahe sereh, kelapa kopyor (isinya kopyor diiris tipis² + kolang kaling), krupuk ikan home made (3 pcs krupuk sangat tipis dlm plastik), dan ambil 1 botol Equil. Saat tunggu pesanan, mas² datang menawarkan potongan rapi buah²an ada sawo, pepaya masing² 1 piring. Tapi aku tolak. Krn mengingat menu dengan harga yg ga masuk akal nurut aku. Itu harga yg cocok utk resto Indo di luar negeri. Anyway..  makanan datang. Kupikir harga mahal krn plating yg ala michelin star resto, ternyata ya biasa saja sajiannya. Rasanya juga nothing special. Aku liat tamu sekelilingku, krn malam Minggu yg datang mostly keluarga, yg penampilannya juga biasa² aja.. ga yg borju. Aku pikir either di Jkt banyak orang kaya yg humble atau mereka ga ngeh kayak aku. Singkatnya .. aku bayar Rp 620,000 utk makanan kita. Sejujurnya aku ga rela banget. Ini kan makanan asli Indonesia, yg tampil apa adanya pula. Ga ada barang import di dalamnya .. kalo kita mau refer ke dolar yg naik. Harga segitu, mendingan aku buffet di Sugar & Spice di Intercontinental Hotel. Pulangnya kami lewat Plataran Darmawangsa. Dan kami sepakat mendingan makan disitu deh. Ada rasa, penampilan, suasana dan service yg international level. Will we go to Teras Budhe again? Absolutely no. Its overprice. Suasana juga biasa aja.",MSH 255,1,ChIJIa6JJSXxaS4Rh8AAD_tIzc8
Teras Budhe,"Jl. Panglima Polim V No.15, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Panglima Polim V No.15, Melawai, Kota Jakarta Selatan",Blok M,rumah makan,-6.249496499999999,106.7983198,870.0,(021) 27096632,,Senin: 08.00–22.00 | Selasa: 08.00–22.00 | Rabu: 08.00–22.00 | Kamis: 08.00–22.00 | Jumat: 08.00–22.00 | Sabtu: 08.00–22.00 | Minggu: 08.00–22.00,,"restaurant, point_of_interest, food, establishment",,"Mau merasakan Masakan Jawa yg Elegan dan Exlusive? Salah satunya di Teras Bude. Selain masakannya enaaaaakkk, penyajian cantik, ambience-nya juga mumpuni.... Rasanya ingin berlama-lama sambil bercerita bersama teman dan keluarga.",Antonia Riwindri Astuti,5,ChIJIa6JJSXxaS4Rh8AAD_tIzc8
Teras Budhe,"Jl. Panglima Polim V No.15, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Panglima Polim V No.15, Melawai, Kota Jakarta Selatan",Blok M,rumah makan,-6.249496499999999,106.7983198,870.0,(021) 27096632,,Senin: 08.00–22.00 | Selasa: 08.00–22.00 | Rabu: 08.00–22.00 | Kamis: 08.00–22.00 | Jumat: 08.00–22.00 | Sabtu: 08.00–22.00 | Minggu: 08.00–22.00,,"restaurant, point_of_interest, food, establishment",,"Sekali-kali kalau ke Jakarta Selatan mampirlah ke Teras Budhe. Jujur awalnya kesini lupa lihat range harga nya di google, tapi didepan pintu disambut dengan hangat oleh penjaga pintu yang pakaiannya bikin kita serasa ada di Yogya untuk sesaat.. pintu terbuka dan kita langsung dibuat kagum dengan suasana didalam nya, ada banyak pelayan yang stand by, lampu-lampu cantik dan hiasan antik. Suhu didalam ruangan juga sangat baik , dinginnya pas . Selesai memilih kursi duduk, buku menu datang, dan memang awalnya kami takjub dengan harga yang tercantum > contoh : pisang goreng 75rb, juice per gelas 68rb (blm termasuk pajak). Mungkin ini bisa masuk kategori harga nya seperti makan di restaurant hotel bintang 5.  Teman2 pesan : nasi goreng, nasi gudeg tanpa ayam. Saya pesan : nasi gultik  Tapi wow..untuk menu yang kami pesan, rasanya memang istimewa, bumbunya medok, seperti sedang dijamu makan didalam istana keraton Yogyakarta . Kami setuju takaran gram makanannya pas, tidak terlalu banyak, tapi cukup membuat kenyang. Kami pesan minum es teh tawar, es teh manis & teh hangat , harga teh 28rb tapi bisa direfil.  Nilai plus lainnya : toilet bersih dan HARUM, menggunakan potongan daun pandan, serta jasmine oil yang dibakar di beberapa titik, menciptakan wangi yang elegan khas Indonesia.  Untuk acara-acara khusus, di lantai 2 tersedia area makan yang dapat menampung 50-80 orang. Harga per pack untuk prasmanan : 398rb Juga tersedia 1 VIP room , bisa untuk 10 orang , dengan total minimum order 3.5jt.  Kalau punya tamu dari luar negeri, ajaklah kesini, Teras Budhe sangat kami rekomendasikan.",Deb's Channel,5,ChIJIa6JJSXxaS4Rh8AAD_tIzc8
Teras Budhe,"Jl. Panglima Polim V No.15, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Panglima Polim V No.15, Melawai, Kota Jakarta Selatan",Blok M,rumah makan,-6.249496499999999,106.7983198,870.0,(021) 27096632,,Senin: 08.00–22.00 | Selasa: 08.00–22.00 | Rabu: 08.00–22.00 | Kamis: 08.00–22.00 | Jumat: 08.00–22.00 | Sabtu: 08.00–22.00 | Minggu: 08.00–22.00,,"restaurant, point_of_interest, food, establishment",,"Sudah mengerti harganya premium di resto ini tapi yang bikin kesal saat pelayan menawarkan buah, seolah-olah itu compliment seperti di restoran lain, namun ternyata bayar dan harganya bikin geleng-geleng karena kebetulan baru beli buah di toko buah tepat di depannya.  Selain itu pesanan pisang gorengnya lama sekali di sini.  Masukan buat pelayan: kostumer dijelaskan saat membawa buah di atas piring ke meja, sampaikan saja kalau buah mangga ini bukan compliment sehingga kostumer bisa menolak.",Baiq Ria Wilya,2,ChIJIa6JJSXxaS4Rh8AAD_tIzc8
Teras Budhe,"Jl. Panglima Polim V No.15, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Panglima Polim V No.15, Melawai, Kota Jakarta Selatan",Blok M,rumah makan,-6.249496499999999,106.7983198,870.0,(021) 27096632,,Senin: 08.00–22.00 | Selasa: 08.00–22.00 | Rabu: 08.00–22.00 | Kamis: 08.00–22.00 | Jumat: 08.00–22.00 | Sabtu: 08.00–22.00 | Minggu: 08.00–22.00,,"restaurant, point_of_interest, food, establishment",,"SATU-SATUNYA yang bisa diapresiasi adalah service dari para pelayannya, walaupun es teh manis yang dipesan tidak datang-datang. Pesan garang asam ayam kampung, ga berasa asam kecut dari belimbing wuluh, terlalu garlicy lebih kayak sop. Potongan dagingnya hanya sayap tok!!! Sudah rasanya ga jelas, harganya mahal!!! Oseng mercon kambing, kambingnya empuk ga prengus. Tapi ga pedes sama sekali. Cabenya cuma hiasan saja. Kemahalan??? Jelas!!! Aneka gorengan, kalo ga ngelihat harganya yaaa lumayan lah. Tapi kalo disandingin sama gorengan premium semisal tempura di marugame jelas ga ada bedanya. Yang beda cuma lebih MUAHAL AJA!!!  Makan nasi 2, lauk 2, minum air mineral 2, es teh manis yg ga dateng-dateng, abis 950ribu. Rasanya ga jelas, harganya jelas KEMAHALAN.  Saya tidak akan merekomendasikan makan disini kepada siapapun. Bad score buat owner dan manajemennya. Buat pelayannya.. okelah!",yozar marzuki,1,ChIJIa6JJSXxaS4Rh8AAD_tIzc8
Waroeng Tiki Taka,"Blk. A, Jl. RS. Fatmawati Raya, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Blk. A, Jl. RS. Fatmawati Raya, Pulo, Kota Jakarta Selatan",Blok M,rumah makan,-6.2573719,106.7971955,1824.0,0853-1935-5786,,Senin: Tutup | Selasa: 18.30–00.00 | Rabu: 18.30–00.00 | Kamis: 18.30–00.00 | Jumat: 18.30–00.00 | Sabtu: 18.30–00.00 | Minggu: 18.30–00.00,Murah ($),"restaurant, point_of_interest, food, establishment",Warung makan sederhana yang menawarkan hidangan Sunda sehari-hari dengan tingkat kepedasan yang bervariasi.,"Pertama kali nyoba dan cocok. Rasanya enak, pesan nila, tahu, usus, jengkol dan kangkung ga ada yang gagal. Berasa sambelnya pedes asin. Pelayanan cepat, ga antri.",Sigit Prasetyo,5,ChIJu5o593TxaS4RUV53UXbgsro
Waroeng Tiki Taka,"Blk. A, Jl. RS. Fatmawati Raya, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Blk. A, Jl. RS. Fatmawati Raya, Pulo, Kota Jakarta Selatan",Blok M,rumah makan,-6.2573719,106.7971955,1824.0,0853-1935-5786,,Senin: Tutup | Selasa: 18.30–00.00 | Rabu: 18.30–00.00 | Kamis: 18.30–00.00 | Jumat: 18.30–00.00 | Sabtu: 18.30–00.00 | Minggu: 18.30–00.00,Murah ($),"restaurant, point_of_interest, food, establishment",Warung makan sederhana yang menawarkan hidangan Sunda sehari-hari dengan tingkat kepedasan yang bervariasi.,"Pelayanannya ramah bgt, walaupun semua serba cepet tapi pesananya ga ketuker dan inget siapa yg duluan dateng. kebetulan kesana pas baru buka jadi nunggu dulu masih prepare tapi mas nya inget kalau kita dsteng duluan. Ayamnya enak luarnya garing tapi didalem lembut sambelnya mantap🔥🔥🔥",Nur janah,5,ChIJu5o593TxaS4RUV53UXbgsro
Waroeng Tiki Taka,"Blk. A, Jl. RS. Fatmawati Raya, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Blk. A, Jl. RS. Fatmawati Raya, Pulo, Kota Jakarta Selatan",Blok M,rumah makan,-6.2573719,106.7971955,1824.0,0853-1935-5786,,Senin: Tutup | Selasa: 18.30–00.00 | Rabu: 18.30–00.00 | Kamis: 18.30–00.00 | Jumat: 18.30–00.00 | Sabtu: 18.30–00.00 | Minggu: 18.30–00.00,Murah ($),"restaurant, point_of_interest, food, establishment",Warung makan sederhana yang menawarkan hidangan Sunda sehari-hari dengan tingkat kepedasan yang bervariasi.,"gapernah nyesel setiap repeat pesenan di tiki taka, aku sebagai pecinta sambal dna pecinta pedas tentunya cocok banget makan disiniii, pelayanan nya cepet, makanan nya mantap enak mamamia lezzatoooo. buat kalian yang penasaran langsung aja datengin kesini yah tapi kalo malam minggu disini waiting list, tapi jangan takut karena crew nya pasti bakalan cepet banget. salam dari aku si pelanggan setia tiki taka ⚡️💗",indira setya yusdika,5,ChIJu5o593TxaS4RUV53UXbgsro
Waroeng Tiki Taka,"Blk. A, Jl. RS. Fatmawati Raya, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Blk. A, Jl. RS. Fatmawati Raya, Pulo, Kota Jakarta Selatan",Blok M,rumah makan,-6.2573719,106.7971955,1824.0,0853-1935-5786,,Senin: Tutup | Selasa: 18.30–00.00 | Rabu: 18.30–00.00 | Kamis: 18.30–00.00 | Jumat: 18.30–00.00 | Sabtu: 18.30–00.00 | Minggu: 18.30–00.00,Murah ($),"restaurant, point_of_interest, food, establishment",Warung makan sederhana yang menawarkan hidangan Sunda sehari-hari dengan tingkat kepedasan yang bervariasi.,Pas dateng Langsung antri dan menunggu diarahkan ke tempat duduk.  Bisa langsung pesan dan enggak lama menunggu pesanannya biasanya langsung datang  Rasanya enak tidak perlu diragukan apalagi sambelnya josss,Putikeswara,5,ChIJu5o593TxaS4RUV53UXbgsro
Waroeng Tiki Taka,"Blk. A, Jl. RS. Fatmawati Raya, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Blk. A, Jl. RS. Fatmawati Raya, Pulo, Kota Jakarta Selatan",Blok M,rumah makan,-6.2573719,106.7971955,1824.0,0853-1935-5786,,Senin: Tutup | Selasa: 18.30–00.00 | Rabu: 18.30–00.00 | Kamis: 18.30–00.00 | Jumat: 18.30–00.00 | Sabtu: 18.30–00.00 | Minggu: 18.30–00.00,Murah ($),"restaurant, point_of_interest, food, establishment",Warung makan sederhana yang menawarkan hidangan Sunda sehari-hari dengan tingkat kepedasan yang bervariasi.,"Langganan per sambelan di Jakarta karena sambelnya pedesss cocok dengan lidah Surabaya ku sebagai pecinta pedes, ikannya digoreng dadakan jadi gak alot, harganya oke bgt. Seringnya malah lebih milih makan disini dibanding makan di tempat viral lainnya di jkt 😆",Bella Ochi,5,ChIJu5o593TxaS4RUV53UXbgsro
Nasi Gila Pangpol,"Jalan panglima polim ll, RT.2/RW.5, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jalan panglima polim ll, RT.2/RW.5, Melawai, Kota Jakarta Selatan",Blok M,rumah makan,-6.2468112,106.8013855,309.0,0838-9419-1790,https://linktr.ee/nasigilapangpol,Senin: 17.00–02.07 | Selasa: 17.00–01.07 | Rabu: 17.00–01.07 | Kamis: 17.00–01.07 | Jumat: 17.00–01.07 | Sabtu: 17.00–02.07 | Minggu: 16.00–01.07,,"restaurant, point_of_interest, food, establishment",Nasi goreng adalah menu unggulan di tempat makan standar dengan kursi outdoor yang buka larut malam ini.,"Makan di mobil adalah jalan ninjaku pas makan nasi gila disini. Mnrtku nasi gila nya porsi banyak dimakan berdua bareng istri juga masi kenyang. Rasa enak, harga juga pas gak mahal. Patut dicoba guys !!",Harki Tunas,5,ChIJuXxRT27xaS4RC2gFOKYh6sc
Nasi Gila Pangpol,"Jalan panglima polim ll, RT.2/RW.5, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jalan panglima polim ll, RT.2/RW.5, Melawai, Kota Jakarta Selatan",Blok M,rumah makan,-6.2468112,106.8013855,309.0,0838-9419-1790,https://linktr.ee/nasigilapangpol,Senin: 17.00–02.07 | Selasa: 17.00–01.07 | Rabu: 17.00–01.07 | Kamis: 17.00–01.07 | Jumat: 17.00–01.07 | Sabtu: 17.00–02.07 | Minggu: 16.00–01.07,,"restaurant, point_of_interest, food, establishment",Nasi goreng adalah menu unggulan di tempat makan standar dengan kursi outdoor yang buka larut malam ini.,"Nasgol gilanya enak, porsi banyak, topping bakso, telur dan sosisnya banyak. Rasa tipikal nasgor manis gurih. Kerupuk bawangnya so so. Cuman nggak ada sayurannya.. bikinnya agak lama, kayanya nunggu hampir 30menit. Parkiran luas, ada musholla juga.. parkirnya pake sejenis secure parking.. ada yg jagain (kirain ada biaya parkir lagi), ternyata enggak hehe.. abangnya baik & ramah. Mantaplah ini tempatnya, maklum saya baru pertama kemari. Disini banyak kucing, klo kesempatan kemari lagi, mau bawa makanan kucing buat mereka..",berlian n,5,ChIJuXxRT27xaS4RC2gFOKYh6sc
Nasi Gila Pangpol,"Jalan panglima polim ll, RT.2/RW.5, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jalan panglima polim ll, RT.2/RW.5, Melawai, Kota Jakarta Selatan",Blok M,rumah makan,-6.2468112,106.8013855,309.0,0838-9419-1790,https://linktr.ee/nasigilapangpol,Senin: 17.00–02.07 | Selasa: 17.00–01.07 | Rabu: 17.00–01.07 | Kamis: 17.00–01.07 | Jumat: 17.00–01.07 | Sabtu: 17.00–02.07 | Minggu: 16.00–01.07,,"restaurant, point_of_interest, food, establishment",Nasi goreng adalah menu unggulan di tempat makan standar dengan kursi outdoor yang buka larut malam ini.,Rasanya biasa aja. Micinnya kurang. Pedesnya kurang. Ga ada kol. Telornya ancur bet kek serundeng. Tp harganya 18k utk nasi gila sii worthed. Tp mending beli di tukang abang2 dah nasi gilanya,Wanda Kiswandari,2,ChIJuXxRT27xaS4RC2gFOKYh6sc
Nasi Gila Pangpol,"Jalan panglima polim ll, RT.2/RW.5, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jalan panglima polim ll, RT.2/RW.5, Melawai, Kota Jakarta Selatan",Blok M,rumah makan,-6.2468112,106.8013855,309.0,0838-9419-1790,https://linktr.ee/nasigilapangpol,Senin: 17.00–02.07 | Selasa: 17.00–01.07 | Rabu: 17.00–01.07 | Kamis: 17.00–01.07 | Jumat: 17.00–01.07 | Sabtu: 17.00–02.07 | Minggu: 16.00–01.07,,"restaurant, point_of_interest, food, establishment",Nasi goreng adalah menu unggulan di tempat makan standar dengan kursi outdoor yang buka larut malam ini.,"Untuk nasi goreng gila dengan telur ceplok seharga 25 ribu rupiah sangat enak, lauknya banyak, bumbu terasa.  Recommended",Tubagus Haryawan,5,ChIJuXxRT27xaS4RC2gFOKYh6sc
Nasi Gila Pangpol,"Jalan panglima polim ll, RT.2/RW.5, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jalan panglima polim ll, RT.2/RW.5, Melawai, Kota Jakarta Selatan",Blok M,rumah makan,-6.2468112,106.8013855,309.0,0838-9419-1790,https://linktr.ee/nasigilapangpol,Senin: 17.00–02.07 | Selasa: 17.00–01.07 | Rabu: 17.00–01.07 | Kamis: 17.00–01.07 | Jumat: 17.00–01.07 | Sabtu: 17.00–02.07 | Minggu: 16.00–01.07,,"restaurant, point_of_interest, food, establishment",Nasi goreng adalah menu unggulan di tempat makan standar dengan kursi outdoor yang buka larut malam ini.,"Enakkkkk bgd,, recommend terutama yg nasgor gila,, bayar bisa scann gopay, rasanya mengingatkan nasi goreng semarang babat hengky, beda toping aj,,hehe",shita,5,ChIJuXxRT27xaS4RC2gFOKYh6sc
Jakarta Restaurant,"Jl. Brawijaya Raya No.26, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Brawijaya Raya No.26, Pulo, Kota Jakarta Selatan",Blok M,rumah makan,-6.2532037,106.805117,639.0,0811-1025-999,http://www.the-dharmawangsa.com/,Senin: 07.00–22.00 | Selasa: 07.00–22.00 | Rabu: 07.00–22.00 | Kamis: 07.00–22.00 | Jumat: 07.00–22.00 | Sabtu: 07.00–22.00 | Minggu: 07.00–22.00,,"restaurant, point_of_interest, food, establishment",Hidangan Indonesia & global di restoran hotel elegan yang luas dengan aksen Art Deco & halaman rindang.,"nice and calm area, located inside the dharmawangsa hotel, service oke dan overall makanan minuman enak",Celia,5,ChIJ_zh9TXfxaS4RoFJBiBh54Sw
Jakarta Restaurant,"Jl. Brawijaya Raya No.26, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Brawijaya Raya No.26, Pulo, Kota Jakarta Selatan",Blok M,rumah makan,-6.2532037,106.805117,639.0,0811-1025-999,http://www.the-dharmawangsa.com/,Senin: 07.00–22.00 | Selasa: 07.00–22.00 | Rabu: 07.00–22.00 | Kamis: 07.00–22.00 | Jumat: 07.00–22.00 | Sabtu: 07.00–22.00 | Minggu: 07.00–22.00,,"restaurant, point_of_interest, food, establishment",Hidangan Indonesia & global di restoran hotel elegan yang luas dengan aksen Art Deco & halaman rindang.,"Tempatnya ""oldies"" nyaman, cozy, buat santai enak banget ""ambience"" nya",Helena Vienne,5,ChIJ_zh9TXfxaS4RoFJBiBh54Sw
Jakarta Restaurant,"Jl. Brawijaya Raya No.26, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Brawijaya Raya No.26, Pulo, Kota Jakarta Selatan",Blok M,rumah makan,-6.2532037,106.805117,639.0,0811-1025-999,http://www.the-dharmawangsa.com/,Senin: 07.00–22.00 | Selasa: 07.00–22.00 | Rabu: 07.00–22.00 | Kamis: 07.00–22.00 | Jumat: 07.00–22.00 | Sabtu: 07.00–22.00 | Minggu: 07.00–22.00,,"restaurant, point_of_interest, food, establishment",Hidangan Indonesia & global di restoran hotel elegan yang luas dengan aksen Art Deco & halaman rindang.,"Lokasi istimewa dan sangat nyaman. Pelayanan prima dan semuanya ramah, rasa makanan yang disajikan enak dan yang menjadi favorit adalah masi liwetnya rasanya mantan jaya. Selain itu lokasi sangat strategis dan mudah dijangkau.",kusumo asmoro,5,ChIJ_zh9TXfxaS4RoFJBiBh54Sw
Jakarta Restaurant,"Jl. Brawijaya Raya No.26, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Brawijaya Raya No.26, Pulo, Kota Jakarta Selatan",Blok M,rumah makan,-6.2532037,106.805117,639.0,0811-1025-999,http://www.the-dharmawangsa.com/,Senin: 07.00–22.00 | Selasa: 07.00–22.00 | Rabu: 07.00–22.00 | Kamis: 07.00–22.00 | Jumat: 07.00–22.00 | Sabtu: 07.00–22.00 | Minggu: 07.00–22.00,,"restaurant, point_of_interest, food, establishment",Hidangan Indonesia & global di restoran hotel elegan yang luas dengan aksen Art Deco & halaman rindang.,"Pelayanan ramah, suasana tenang dan nyaman, makanan enak walaupun utk breakfast variasi makanan masih kurang banyak",Desy Nindya,5,ChIJ_zh9TXfxaS4RoFJBiBh54Sw
